CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,FIRST_NAME,GENDER_TOTAL_COUNT,GENDER_TOTAL_PERCENTAGE,GENDER_TOTAL_RANK,MEN+_COUNT,MEN+_PERCENTAGE,MEN+_RANK,MEN+_SYMBOL,WOMEN+_COUNT,WOMEN+_PERCENTAGE,WOMEN+_RANK,WOMEN+_SYMBOL
2021,"2021A000011124","01","Country","Canada","ALDEN",970,0.0033,3493,950,0.0064,1616,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALDO",1745,0.0059,2256,1735,0.0117,968,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALDONA",250,0.0008,9426,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALDRIN",510,0.0017,5792,490,0.0033,2675,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALE",295,0.001,8460,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEAH",1025,0.0034,3332,,,,"...",975,0.0065,1826,""
2021,"2021A000011124","01","Country","Canada","ALEC",4430,0.0149,1129,4380,0.0295,506,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALECIA",620,0.0021,4970,,,,"...",610,0.0041,2704,""
2021,"2021A000011124","01","Country","Canada","ALECK",310,0.001,8181,275,0.0018,4079,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEEM",415,0.0014,6675,360,0.0024,3326,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEEN",315,0.0011,8080,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","ALEENA",1545,0.0052,2468,,,,"...",1535,0.0103,1296,""
2021,"2021A000011124","01","Country","Canada","ALEESHA",425,0.0014,6565,,,,"...",420,0.0028,3633,""
2021,"2021A000011124","01","Country","Canada","ALEEZA",505,0.0017,5826,,,,"...",495,0.0033,3211,""
2021,"2021A000011124","01","Country","Canada","ALEISHA",465,0.0016,6146,,,,"...",465,0.0031,3359,""
2021,"2021A000011124","01","Country","Canada","ALEJANDRA",1860,0.0062,2142,,,,"...",1855,0.0124,1114,""
2021,"2021A000011124","01","Country","Canada","ALEJANDRO",4040,0.0136,1217,4020,0.027,547,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEK",1195,0.004,2955,1130,0.0076,1390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEKSA",280,0.0009,8758,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEKSANDAR",1675,0.0056,2338,1670,0.0112,1011,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEKSANDER",1010,0.0034,3375,1010,0.0068,1531,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEKSANDR",600,0.002,5083,590,0.004,2327,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEKSANDRA",2340,0.0079,1791,,,,"...",2325,0.0156,961,""
2021,"2021A000011124","01","Country","Canada","ALEN",790,0.0027,4090,725,0.0049,1990,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALENA",1700,0.0057,2299,,,,"...",1665,0.0112,1212,""
2021,"2021A000011124","01","Country","Canada","ALENE",290,0.001,8548,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","ALESHA",545,0.0018,5503,,,,"...",540,0.0036,2976,""
2021,"2021A000011124","01","Country","Canada","ALESSANDRA",2305,0.0077,1816,,,,"...",2295,0.0154,970,""
2021,"2021A000011124","01","Country","Canada","ALESSANDRO",3210,0.0108,1428,3205,0.0216,626,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALESSIA",2890,0.0097,1547,,,,"...",2880,0.0193,829,""
2021,"2021A000011124","01","Country","Canada","ALESSIO",990,0.0033,3440,980,0.0066,1572,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALETA",290,0.001,8548,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","ALETHEA",270,0.0009,9003,,,,"...",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","ALEX",39945,0.1341,129,37195,0.2502,79,"",2750,0.0184,863,""
2021,"2021A000011124","01","Country","Canada","ALEXA",8115,0.0272,716,,,,"...",8035,0.0538,371,""
2021,"2021A000011124","01","Country","Canada","ALEXANDER",59090,0.1983,65,58630,0.3944,38,"",460,0.0031,3382,""
2021,"2021A000011124","01","Country","Canada","ALEXANDR",825,0.0028,3972,795,0.0053,1839,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXANDRA",37910,0.1272,145,,,,"...",37715,0.2526,65,""
2021,"2021A000011124","01","Country","Canada","ALEXANDRE",43620,0.1464,112,43455,0.2923,61,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXANDREA",590,0.002,5152,,,,"...",525,0.0035,3052,""
2021,"2021A000011124","01","Country","Canada","ALEXANDRIA",4170,0.014,1196,,,,"...",4105,0.0275,634,""
2021,"2021A000011124","01","Country","Canada","ALEXANDRINE",725,0.0024,4404,,,,"...",720,0.0048,2336,""
2021,"2021A000011124","01","Country","Canada","ALEXANDRO",295,0.001,8460,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXANDROS",620,0.0021,4970,605,0.0041,2280,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXANDRU",1710,0.0057,2287,1700,0.0114,990,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXANE",1035,0.0035,3308,,,,"...",995,0.0067,1790,""
2021,"2021A000011124","01","Country","Canada","ALEXANNE",1190,0.004,2966,,,,"...",1140,0.0076,1616,""
2021,"2021A000011124","01","Country","Canada","ALEXE",805,0.0027,4032,,,,"...",775,0.0052,2198,""
2021,"2021A000011124","01","Country","Canada","ALEXEI",1025,0.0034,3332,995,0.0067,1551,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXEY",910,0.0031,3686,890,0.006,1680,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXI",1500,0.005,2512,1140,0.0077,1377,"",360,0.0024,4093,""
2021,"2021A000011124","01","Country","Canada","ALEXIA",7200,0.0242,787,,,,"...",7170,0.048,398,""
2021,"2021A000011124","01","Country","Canada","ALEXIE",1480,0.005,2534,,,,"...",1380,0.0092,1388,""
2021,"2021A000011124","01","Country","Canada","ALEXINA",360,0.0012,7358,,,,"...",350,0.0023,4165,""
2021,"2021A000011124","01","Country","Canada","ALEXIS",30730,0.1031,191,17480,0.1176,177,"",13250,0.0887,240,""
2021,"2021A000011124","01","Country","Canada","ALEXUS",290,0.001,8548,,,,"...",265,0.0018,5120,""
2021,"2021A000011124","01","Country","Canada","ALEXY",1510,0.0051,2496,1400,0.0094,1179,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEXYA",255,0.0009,9306,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","ALEXYS",290,0.001,8548,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALEY",325,0.0011,7901,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALFIE",280,0.0009,8758,260,0.0017,4270,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALFONSO",1520,0.0051,2487,1500,0.0101,1113,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALFRED",8970,0.0301,681,8875,0.0597,316,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALFREDA",550,0.0018,5458,,,,"...",535,0.0036,2993,""
2021,"2021A000011124","01","Country","Canada","ALFREDO",2810,0.0094,1585,2805,0.0189,683,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALI",23700,0.0795,264,22105,0.1487,140,"",1595,0.0107,1252,""
2021,"2021A000011124","01","Country","Canada","ALIA",2315,0.0078,1810,,,,"...",2280,0.0153,981,""
2021,"2021A000011124","01","Country","Canada","ALIANA",255,0.0009,9306,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","ALICE",29000,0.0973,208,,,,"...",28785,0.1928,96,""
2021,"2021A000011124","01","Country","Canada","ALICIA",18680,0.0627,350,,,,"...",18620,0.1247,172,""
2021,"2021A000011124","01","Country","Canada","ALICJA",925,0.0031,3628,,,,"...",920,0.0062,1924,""
2021,"2021A000011124","01","Country","Canada","ALIDA",1095,0.0037,3159,,,,"...",1070,0.0072,1694,""
2021,"2021A000011124","01","Country","Canada","ALIE",440,0.0015,6395,,,,"...",375,0.0025,3960,""
2021,"2021A000011124","01","Country","Canada","ALIM",395,0.0013,6924,315,0.0021,3697,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALIN",480,0.0016,6023,355,0.0024,3358,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALINA",4990,0.0167,1022,,,,"...",4965,0.0333,537,""
2021,"2021A000011124","01","Country","Canada","ALINE",9725,0.0326,627,,,,"...",9575,0.0641,331,""
2021,"2021A000011124","01","Country","Canada","ALIREZA",2205,0.0074,1868,2180,0.0147,815,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALISA",2185,0.0073,1881,,,,"...",2170,0.0145,1010,""
2021,"2021A000011124","01","Country","Canada","ALISHA",4860,0.0163,1048,,,,"...",4845,0.0325,546,""
2021,"2021A000011124","01","Country","Canada","ALISHBA",320,0.0011,7980,,,,"...",315,0.0021,4495,""
2021,"2021A000011124","01","Country","Canada","ALISON",15760,0.0529,416,,,,"...",15630,0.1047,209,""
2021,"2021A000011124","01","Country","Canada","ALISSA",2375,0.008,1776,,,,"...",2365,0.0158,950,""
2021,"2021A000011124","01","Country","Canada","ALISSON",305,0.001,8273,,,,"...",270,0.0018,5051,""
2021,"2021A000011124","01","Country","Canada","ALISTAIR",1580,0.0053,2441,1565,0.0105,1071,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALISTER",370,0.0012,7213,355,0.0024,3358,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALITA",280,0.0009,8758,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","ALIVIA",1360,0.0046,2687,,,,"...",1355,0.0091,1412,""
2021,"2021A000011124","01","Country","Canada","ALIX",1780,0.006,2218,620,0.0042,2242,"",1155,0.0077,1602,""
2021,"2021A000011124","01","Country","Canada","ALIYA",2075,0.007,1961,,,,"...",2070,0.0139,1042,""
2021,"2021A000011124","01","Country","Canada","ALIYAH",2950,0.0099,1531,,,,"...",2920,0.0196,820,""
2021,"2021A000011124","01","Country","Canada","ALIZA",1090,0.0037,3171,,,,"...",1075,0.0072,1689,""
2021,"2021A000011124","01","Country","Canada","ALIZEE",540,0.0018,5548,,,,"...",525,0.0035,3052,""
2021,"2021A000011124","01","Country","Canada","ALKA",545,0.0018,5503,,,,"...",525,0.0035,3052,""
2021,"2021A000011124","01","Country","Canada","ALLA",1370,0.0046,2675,,,,"...",1310,0.0088,1449,""
2021,"2021A000011124","01","Country","Canada","ALLAIN",590,0.002,5152,525,0.0035,2538,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALLAN",26715,0.0897,230,26465,0.178,121,"",250,0.0017,5293,""
2021,"2021A000011124","01","Country","Canada","ALLANA",685,0.0023,4577,,,,"...",650,0.0044,2540,""
2021,"2021A000011124","01","Country","Canada","ALLARD",270,0.0009,9003,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALLEGRA",445,0.0015,6348,,,,"...",440,0.0029,3507,""
2021,"2021A000011124","01","Country","Canada","ALLEN",10725,0.036,584,10170,0.0684,284,"",555,0.0037,2913,""
2021,"2021A000011124","01","Country","Canada","ALLI",265,0.0009,9108,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALLIE",1910,0.0064,2100,,,,"...",1815,0.0122,1137,""
2021,"2021A000011124","01","Country","Canada","ALLISON",17400,0.0584,378,670,0.0045,2113,"",16735,0.1121,198,""
2021,"2021A000011124","01","Country","Canada","ALLISTER",725,0.0024,4404,725,0.0049,1990,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALLY",1340,0.0045,2726,,,,"...",1215,0.0081,1539,""
2021,"2021A000011124","01","Country","Canada","ALLYSA",290,0.001,8548,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","ALLYSON",3265,0.011,1409,,,,"...",3230,0.0216,755,""
2021,"2021A000011124","01","Country","Canada","ALLYSSA",580,0.0019,5229,,,,"...",585,0.0039,2794,""
2021,"2021A000011124","01","Country","Canada","ALMA",4865,0.0163,1046,,,,"...",4715,0.0316,560,""
2021,"2021A000011124","01","Country","Canada","ALMAS",570,0.0019,5307,,,,"...",395,0.0026,3821,""
2021,"2021A000011124","01","Country","Canada","ALMAZ",395,0.0013,6924,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","ALMIRA",365,0.0012,7283,,,,"...",350,0.0023,4165,""
2021,"2021A000011124","01","Country","Canada","ALNOOR",320,0.0011,7980,295,0.002,3883,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALOIS",325,0.0011,7901,280,0.0019,4031,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALON",365,0.0012,7283,355,0.0024,3358,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALONA",575,0.0019,5270,,,,"...",545,0.0037,2955,""
2021,"2021A000011124","01","Country","Canada","ALONSO",315,0.0011,8080,300,0.002,3825,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALONZO",565,0.0019,5345,555,0.0037,2438,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALORA",600,0.002,5083,,,,"...",580,0.0039,2817,""
2021,"2021A000011124","01","Country","Canada","ALOYSIUS",345,0.0012,7586,340,0.0023,3478,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALPHA",680,0.0023,4601,475,0.0032,2741,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALPHONSE",1205,0.004,2937,1170,0.0079,1346,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALPHONSUS",280,0.0009,8758,280,0.0019,4031,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALTAF",365,0.0012,7283,330,0.0022,3564,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALTHEA",1180,0.004,2981,,,,"...",1175,0.0079,1579,""
2021,"2021A000011124","01","Country","Canada","ALTON",775,0.0026,4162,695,0.0047,2052,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALVA",390,0.0013,6987,,,,"...",305,0.002,4622,""
2021,"2021A000011124","01","Country","Canada","ALVARO",1415,0.0047,2606,1405,0.0095,1176,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALVIN",6790,0.0228,832,6715,0.0452,389,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALVINA",740,0.0025,4339,,,,"...",730,0.0049,2303,""
2021,"2021A000011124","01","Country","Canada","ALWIN",340,0.0011,7662,315,0.0021,3697,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALWYN",305,0.001,8273,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALY",1040,0.0035,3291,650,0.0044,2161,"",390,0.0026,3860,""
2021,"2021A000011124","01","Country","Canada","ALYA",595,0.002,5111,,,,"...",580,0.0039,2817,""
2021,"2021A000011124","01","Country","Canada","ALYANNA",255,0.0009,9306,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","ALYCE",340,0.0011,7662,,,,"...",330,0.0022,4355,""
2021,"2021A000011124","01","Country","Canada","ALYCIA",2850,0.0096,1570,,,,"...",2835,0.019,841,""
2021,"2021A000011124","01","Country","Canada","ALYRE",335,0.0011,7742,320,0.0022,3650,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","ALYS",290,0.001,8548,,,,"...",285,0.0019,4835,""
2021,"2021A000011124","01","Country","Canada","ALYSA",625,0.0021,4933,,,,"...",620,0.0042,2666,""
2021,"2021A000011124","01","Country","Canada","ALYSE",340,0.0011,7662,,,,"...",335,0.0022,4298,""
2021,"2021A000011124","01","Country","Canada","ALYSHA",2370,0.008,1778,,,,"...",2350,0.0157,955,""
2021,"2021A000011124","01","Country","Canada","ALYSHIA",280,0.0009,8758,,,,"...",275,0.0018,4962,""
2021,"2021A000011124","01","Country","Canada","ALYSIA",645,0.0022,4804,,,,"...",640,0.0043,2580,""
2021,"2021A000011124","01","Country","Canada","ALYSON",4110,0.0138,1208,,,,"...",4065,0.0272,638,""
2021,"2021A000011124","01","Country","Canada","ALYSSA",21510,0.0722,296,,,,"...",21420,0.1435,145,""
2021,"2021A000011124","01","Country","Canada","ALYSSIA",1235,0.0041,2880,,,,"...",1225,0.0082,1529,""
2021,"2021A000011124","01","Country","Canada","ALYSSON",470,0.0016,6111,,,,"...",455,0.003,3414,""
2021,"2021A000011124","01","Country","Canada","AMA",1135,0.0038,3079,,,,"...",920,0.0062,1924,""
2021,"2021A000011124","01","Country","Canada","AMAAN",295,0.001,8460,285,0.0019,3978,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMADO",385,0.0013,7044,335,0.0023,3520,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMADOU",655,0.0022,4739,645,0.0043,2179,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMAL",4100,0.0138,1210,480,0.0032,2720,"",3615,0.0242,692,""
2021,"2021A000011124","01","Country","Canada","AMALIA",1680,0.0056,2330,,,,"...",1655,0.0111,1219,""
2021,"2021A000011124","01","Country","Canada","AMAN",3260,0.0109,1413,2460,0.0165,755,"",805,0.0054,2140,""
2021,"2021A000011124","01","Country","Canada","AMANAT",305,0.001,8273,,,,"...",280,0.0019,4898,""
2021,"2021A000011124","01","Country","Canada","AMANDA",60255,0.2022,62,,,,"...",60015,0.402,27,""
2021,"2021A000011124","01","Country","Canada","AMANDEEP",7465,0.0251,764,2900,0.0195,666,"",4565,0.0306,577,""
2021,"2021A000011124","01","Country","Canada","AMANDINE",640,0.0021,4829,,,,"...",620,0.0042,2666,""
2021,"2021A000011124","01","Country","Canada","AMANI",1635,0.0055,2373,340,0.0023,3478,"",1290,0.0086,1471,""
2021,"2021A000011124","01","Country","Canada","AMANJOT",800,0.0027,4051,270,0.0018,4148,"",525,0.0035,3052,""
2021,"2021A000011124","01","Country","Canada","AMANPREET",2190,0.0073,1876,720,0.0048,2002,"",1475,0.0099,1328,""
2021,"2021A000011124","01","Country","Canada","AMANUEL",395,0.0013,6924,385,0.0026,3163,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMANY",260,0.0009,9211,,,,"...",255,0.0017,5232,""
2021,"2021A000011124","01","Country","Canada","AMAR",2230,0.0075,1856,1735,0.0117,968,"",500,0.0033,3187,""
2021,"2021A000011124","01","Country","Canada","AMARA",2040,0.0068,1994,,,,"...",1830,0.0123,1126,""
2021,"2021A000011124","01","Country","Canada","AMARDEEP",835,0.0028,3944,625,0.0042,2224,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMARI",770,0.0026,4184,535,0.0036,2503,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMARJEET",875,0.0029,3789,335,0.0023,3520,"",535,0.0036,2993,""
2021,"2021A000011124","01","Country","Canada","AMARJIT",3770,0.0127,1286,1590,0.0107,1061,"",2185,0.0146,1008,""
2021,"2021A000011124","01","Country","Canada","AMARPREET",500,0.0017,5869,265,0.0018,4207,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMAYA",1650,0.0055,2356,,,,"...",1600,0.0107,1247,""
2021,"2021A000011124","01","Country","Canada","AMBER",17450,0.0586,377,,,,"...",17270,0.1157,189,""
2021,"2021A000011124","01","Country","Canada","AMBERLY",515,0.0017,5753,,,,"...",505,0.0034,3168,""
2021,"2021A000011124","01","Country","Canada","AMBREEN",540,0.0018,5548,,,,"...",520,0.0035,3078,""
2021,"2021A000011124","01","Country","Canada","AMBROSE",815,0.0027,4003,765,0.0051,1908,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AME",695,0.0023,4531,285,0.0019,3978,"",415,0.0028,3671,""
2021,"2021A000011124","01","Country","Canada","AMEDEO",310,0.001,8181,305,0.0021,3775,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMEEN",710,0.0024,4468,535,0.0036,2503,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMEENA",385,0.0013,7044,,,,"...",375,0.0025,3960,""
2021,"2021A000011124","01","Country","Canada","AMEER",920,0.0031,3649,825,0.0055,1791,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMEERA",630,0.0021,4897,,,,"...",620,0.0042,2666,""
2021,"2021A000011124","01","Country","Canada","AMEL",1405,0.0047,2620,270,0.0018,4148,"",1135,0.0076,1623,""
2021,"2021A000011124","01","Country","Canada","AMELIA",18695,0.0627,349,,,,"...",18610,0.1246,173,""
2021,"2021A000011124","01","Country","Canada","AMELIE",14855,0.0499,439,,,,"...",14790,0.0991,219,""
2021,"2021A000011124","01","Country","Canada","AMELITA",300,0.001,8358,,,,"...",290,0.0019,4770,""
2021,"2021A000011124","01","Country","Canada","AMELY",500,0.0017,5869,,,,"...",455,0.003,3414,""
2021,"2021A000011124","01","Country","Canada","AMELYA",615,0.0021,4993,,,,"...",610,0.0041,2704,""
2021,"2021A000011124","01","Country","Canada","AMEN",580,0.0019,5229,350,0.0024,3390,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMENA",1005,0.0034,3387,,,,"...",940,0.0063,1884,""
2021,"2021A000011124","01","Country","Canada","AMER",1420,0.0048,2595,1255,0.0084,1285,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMERICO",395,0.0013,6924,390,0.0026,3138,"",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMES",265,0.0009,9108,,,,"...",,,,"..."
2021,"2021A000011124","01","Country","Canada","AMI",880,0.003,3774,,,,"...",705,0.0047,2377,""
2021,"2021A000011124","01","Country","Canada","AMIE",1760,0.0059,2235,,,,"...",1670,0.0112,1209,""
